Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_544.jpg;0;1;0;0.158482;99.69167;85.62202;0.7102607;56.75879;-7.83264E-05
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_605.jpg;0;1;0;0.2230705;99.70137;85.63681;0.9592129;56.75282;-0.0001693377
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_672.jpg;0;1;0;0.2842128;99.71731;85.66087;1.298355;56.72462;-0.002012648
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_726.jpg;0;1;0;0.3367076;99.72894;85.6784;1.304443;56.71249;-0.003224178
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_788.jpg;0;1;0;0.3835302;99.74118;85.69696;1.154304;56.75013;-0.0005901306
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_851.jpg;-1.614507;1;0;0.4375487;99.75565;85.71848;1.061271;56.55793;0.001307378
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_911.jpg;-4.080015;1;0;0.4931235;99.77298;85.74332;1.043175;56.42654;-8.752631E-05
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_34_971.jpg;-6.817446;1;0;0.5298586;99.79266;85.77036;1.066273;56.15783;-0.004916106
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_031.jpg;-9.849233;1;0;0.6056046;99.81507;85.79984;1.132531;55.84312;359.9847
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_090.jpg;-12.23747;1;0;0.6395515;99.83999;85.83081;1.202429;55.29236;359.9758
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_151.jpg;-14.88244;1;0;0.6809768;99.86717;85.86294;1.2264;54.62262;-0.003618321
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_212.jpg;-15;1;0;0.7262962;99.89658;85.89556;1.201847;53.77801;0.00513447
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_271.jpg;-15;1;0;0.7723801;99.92872;85.9302;1.191722;52.9255;0.004859957
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_333.jpg;-15;1;0;0.8341567;99.96323;85.96639;1.190659;51.96578;0.004614362
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_393.jpg;-15;1;0;0.8612483;100.0002;86.00415;1.19323;50.88957;0.006101482
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_452.jpg;-13.75138;1;0;0.9171398;100.0402;86.04392;1.206012;49.84693;0.005089405
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_506.jpg;-12.36178;1;0;0.9563988;100.0683;86.07156;1.215796;49.25903;0.004751119
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_546.jpg;-9.096812;1;0;1.003232;100.1119;86.11482;1.223599;48.53914;0.004048931
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_605.jpg;-6.823458;1;0;1.054794;100.1419;86.14486;1.223895;48.14675;0.003470661
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_671.jpg;-4.025667;1;0;1.09798;100.204;86.20819;1.221172;47.63773;0.001474802
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_724.jpg;-1.321217;1;0;1.152007;100.2362;86.2418;1.231339;47.4863;0.001014437
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_787.jpg;0;1;0;1.192708;100.3017;86.31204;1.22679;47.40621;-0.000406009
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_851.jpg;0;1;0;1.239377;100.353;86.36738;1.231758;47.37614;-0.0006219043
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_908.jpg;0;1;0;1.287193;100.4061;86.42471;1.232268;47.36108;-0.000929841
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_35_968.jpg;0;1;0;1.336154;100.4614;86.48426;1.23986;47.33074;-0.000806151
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_028.jpg;-2.646182;1;0;1.381539;100.5191;86.54512;1.239508;47.16683;8.163453E-05
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_088.jpg;-5.338626;1;0;1.429171;100.5798;86.60689;1.237066;46.74277;0.001279518
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_150.jpg;-8.390926;1;0;1.476684;100.644;86.66924;1.239227;46.05013;-0.001409003
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_209.jpg;-10.84154;1;0;1.52;100.7118;86.73151;1.237732;45.08139;359.9752
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_269.jpg;-13.53574;1;0;1.562934;100.7834;86.79304;1.22027;43.82251;359.9351
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_322.jpg;-14.94217;1;0;1.591178;100.8331;86.8333;1.186339;42.83713;359.9056
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_390.jpg;-15;1;0;1.64896;100.9372;86.91272;1.090372;40.76142;359.8406
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_455.jpg;-15;1;0;1.69317;101.0197;86.97153;1.024358;39.16881;359.7682
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_509.jpg;-15;1;0;1.736197;101.1056;87.02959;0.9448087;37.54771;359.7001
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_570.jpg;-15;1;0;1.780308;101.1952;87.08649;0.8588073;35.89873;359.6236
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_630.jpg;-13.31106;1;0;1.837256;101.2883;87.14237;0.7667266;34.25877;359.5489
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_689.jpg;-10.82647;1;0;1.868482;101.3847;87.19875;0.6966673;32.87445;359.4933
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_756.jpg;-8.278298;1;0;1.914077;101.4843;87.25602;0.6527045;31.7635;359.4641
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_807.jpg;-5.679817;1;0;1.959386;101.5867;87.31467;0.6367476;30.9487;359.4706
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_866.jpg;-3.039622;1;0;2.004099;101.6922;87.37504;0.6610076;30.42301;359.5058
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_925.jpg;-0.4054141;1;0;2.048536;101.764;87.41664;0.7071152;30.25381;359.5452
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_36_982.jpg;0;1;0;2.091569;101.8738;87.4811;0.81176;30.20678;359.6303
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_038.jpg;0;1;0;2.134205;101.9861;87.54726;0.9422578;30.21676;359.7368
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_106.jpg;0;1;0;2.177585;102.1398;87.63783;1.146221;30.24229;359.9004
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_157.jpg;0;1;0;2.221517;102.2183;87.68411;1.257542;30.258;359.9888
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_221.jpg;0;1;0;2.264017;102.3382;87.7525;1.378055;30.23114;-0.0003712854
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_283.jpg;0;1;0;2.311056;102.4581;87.82128;1.35189;30.22448;-0.001840234
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_335.jpg;0;1;0;2.358782;102.58;87.89149;1.301823;30.2145;-0.0006004645
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_396.jpg;0;1;0;2.401201;102.7048;87.96339;1.293067;30.19916;-0.0006846873
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_452.jpg;2.268988;1;0;2.429423;102.8317;88.03755;1.313276;30.33621;-0.001664762
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_492.jpg;3.668178;1;0;2.45701;102.917;88.08852;1.323126;30.58104;-0.001606697
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_538.jpg;6.24105;1;0;2.499142;103.0023;88.1412;1.3229;30.99644;0.01156521
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_625.jpg;8.883497;1;0;2.539751;103.1725;88.25197;1.278068;32.32286;0.06470782
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_684.jpg;12.85339;1;0;2.592156;103.2982;88.34096;1.18785;33.82246;0.1458517
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_742.jpg;15;1;0;2.62977;103.4214;88.43569;1.051391;35.6985;0.2800446
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_799.jpg;15;1;0;2.667234;103.5421;88.53548;0.8583142;37.76084;0.4377585
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_858.jpg;15;1;0;2.706073;103.6604;88.64079;0.636651;39.85048;0.635126
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_917.jpg;13.74536;1;0;2.743329;103.7762;88.75095;0.3801588;41.92753;0.842539
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_37_976.jpg;11.08158;1;0;2.783985;103.8907;88.86562;0.1202863;43.74289;1.044139
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_035.jpg;8.438555;1;0;2.810703;104.0062;88.9841;359.9153;45.1371;1.168855
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_096.jpg;7.056155;1;0;2.837355;104.1247;89.10757;359.9168;46.16243;1.160262
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_159.jpg;2.846804;1;0;2.899403;104.2456;89.23564;0.04453503;46.87616;1.050996
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_222.jpg;0.1170123;1;0;2.942074;104.3672;89.36607;0.1555874;47.22314;0.9126813
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_312.jpg;0;1;0;2.982831;104.5741;89.58932;0.432762;47.32726;0.6581195
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_372.jpg;0;1;0;3.035802;104.7009;89.72639;0.6499096;47.32427;0.4975562
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_458.jpg;0;1;0;3.075501;104.8731;89.91216;0.9734822;47.29919;0.2714407
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_521.jpg;0;1;0;3.142047;105.0044;90.0533;1.215822;47.26834;0.0843104
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_613.jpg;0;1;0;3.181787;105.2223;90.29228;1.433974;47.29487;359.9942
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_673.jpg;0;1;0;3.241932;105.3539;90.43565;1.383007;47.24492;-0.001466677
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_739.jpg;0;1;0;3.283937;105.4882;90.58047;1.356981;47.22313;-0.001593802
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_791.jpg;0;1;0;3.323348;105.6246;90.72719;1.359257;47.20694;-0.001379606
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_854.jpg;0;1;0;3.362651;105.7631;90.87579;1.385027;47.18914;-0.001111191
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_915.jpg;0;1;0;3.414557;105.9033;91.026;1.413552;47.16873;-0.001645349
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_38_973.jpg;0;1;0;3.44123;106.0449;91.17749;1.409517;47.14865;-0.001646734
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_040.jpg;0;1;0;3.481964;106.1882;91.33067;1.404217;47.13221;-0.00152012
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_094.jpg;0;1;0;3.521841;106.3333;91.48567;1.411639;47.11351;-0.001520392
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_153.jpg;0;1;0;3.560469;106.48;91.64222;1.410462;47.09577;-0.001654955
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_214.jpg;0;1;0;3.613234;106.6284;91.80057;1.41803;47.07822;-0.001551835
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_273.jpg;0;1;0;3.638783;106.7784;91.9605;1.420252;47.06142;-0.001216414
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_362.jpg;0;1;0;3.677752;106.981;92.1763;1.421638;47.03685;-0.001585892
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_420.jpg;0;1;0;3.7423;107.1349;92.3401;1.424837;47.01773;-0.00170546
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_477.jpg;-1.368409;1;0;3.780925;107.2905;92.50549;1.430391;46.97681;-0.001138275
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_535.jpg;-3.948566;1;0;3.819259;107.4488;92.67148;1.430998;46.69523;-0.0002332597
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_594.jpg;-6.561584;1;0;3.856143;107.6102;92.83725;1.424104;46.06512;0.0007704485
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_653.jpg;-9.194805;1;0;3.881287;107.7759;93.00134;1.394248;45.00004;359.9851
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_710.jpg;-11.81655;1;0;3.916535;107.9471;93.16181;1.328782;43.49054;359.8856
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_769.jpg;-11.76272;1;0;3.949258;108.1225;93.31796;1.165173;41.65281;359.7628
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_830.jpg;-8.716139;1;0;3.998813;108.3029;93.47039;0.955627;39.94973;359.5915
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_885.jpg;-6.507897;1;0;4.023661;108.4255;93.57068;0.799459;39.01919;359.4696
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_940.jpg;-3.975699;1;0;4.060921;108.6123;93.71999;0.5496893;37.98492;359.3004
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_39_995.jpg;-1.526574;1;0;4.097992;108.8027;93.8687;0.315865;37.36279;359.1443
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_051.jpg;0;1;0;4.122081;108.9962;94.0183;0.1214366;37.11886;359.0269
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_105.jpg;0;1;0;4.158316;109.1271;94.11864;0.02851849;37.0641;358.9612
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_160.jpg;0;1;0;4.193324;109.3259;94.27095;359.9659;37.05677;358.9183
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_216.jpg;0;1;0;4.226951;109.5279;94.42567;0.01136912;37.07257;358.949
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_272.jpg;0;1;0;4.263492;109.7323;94.58162;0.08349808;37.08879;359.0135
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_328.jpg;0;1;0;4.286805;109.9389;94.73899;0.1863847;37.1025;359.1103
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_383.jpg;0;1;0;4.322698;110.078;94.84473;0.2787562;37.10987;359.1822
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_438.jpg;-1.300238;1;0;4.357902;110.2887;95.00454;0.4464695;37.10184;359.2997
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_493.jpg;-3.794993;1;0;4.392717;110.5019;95.16453;0.6224102;36.87828;359.4139
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_550.jpg;-6.242445;1;0;4.416193;110.7185;95.32311;0.7867479;36.285;359.4986
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_605.jpg;-8.728251;1;0;4.450507;110.8648;95.42738;0.8710213;35.66716;359.5396
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_659.jpg;-11.23137;1;0;4.484194;111.0875;95.58013;0.9328775;34.35622;359.5675
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_719.jpg;-13.74053;1;0;4.517192;111.3145;95.72691;0.90171;32.62228;359.5361
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_764.jpg;-15;1;0;4.528216;111.4686;95.82042;0.8291646;31.24159;359.4631
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_825.jpg;-15;1;0;4.567985;111.7033;95.95408;0.6257724;28.9865;359.3031
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_884.jpg;-13.73231;1;0;4.597376;111.9428;96.07907;0.3321039;26.69387;359.0616
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_937.jpg;-11.25821;1;0;4.626392;112.1863;96.19669;359.9626;24.65014;358.7846
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_40_991.jpg;-8.570541;1;0;4.647141;112.4366;96.31274;359.8228;23.1874;358.674
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_052.jpg;-6.231032;1;0;4.658663;112.6923;96.42772;359.8787;22.16279;358.7595
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_102.jpg;-4.805439;1;0;4.665368;112.8676;96.50281;0.04962523;21.52188;358.8798
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_162.jpg;-0.8570015;1;0;4.730393;113.1326;96.61048;0.1874736;20.87016;359.0464
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_217.jpg;0;1;0;4.765197;113.4009;96.7153;0.3112293;20.58209;359.1761
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_270.jpg;0;1;0;4.788058;113.6721;96.81888;0.4429146;20.47604;359.2898
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_354.jpg;0;1;0;4.822383;114.0376;96.95695;0.6517037;20.44759;359.4358
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_413.jpg;0;1;0;4.87865;114.3145;97.06122;0.8274676;20.45918;359.554
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_468.jpg;0;1;0;4.9006;114.5932;97.16637;1.00682;20.4878;359.6881
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_520.jpg;0;1;0;4.934656;114.7802;97.23695;1.131211;20.51074;359.7791
/home/mkhuthir/RoboND-Rover-Project/rec2_dataset/IMG/robocam_2018_01_14_20_35_41_583.jpg;0;1;0;4.968025;115.0622;97.34365;1.320474;20.5521;359.9199
